distance,weight,speed,traffic,weather,eta
547,17656,72,1,3,9.097222222222221
1572,9146,74,3,3,23.34324324324324
1798,1479,74,1,3,25.7972972972973
580,17534,76,4,2,9.631578947368421
1070,17797,50,4,1,22.999999999999996
73,27709,59,1,1,1.9372881355932203
1287,20089,86,3,3,17.06511627906977
1073,18155,52,2,1,21.634615384615383
1252,1504,52,1,4,25.97692307692308
911,3090,69,4,2,15.202898550724637
282,16697,71,4,1,5.5718309859154935
650,20352,78,3,3,10.433333333333334
1804,14990,55,2,2,34.199999999999996
350,11049,84,2,3,5.966666666666667
768,12111,62,4,3,14.787096774193547
1265,13385,78,3,2,17.91794871794872
1530,29026,52,4,4,32.223076923076924
1487,5634,65,4,4,25.676923076923078
801,20582,69,2,2,13.008695652173913
856,23275,77,4,3,13.516883116883115
1269,15021,58,3,4,24.379310344827587
1364,12823,84,4,2,18.238095238095237
501,15376,71,3,1,8.356338028169015
1055,15020,81,2,1,14.024691358024691
479,10106,75,1,3,7.886666666666667
1141,8306,62,1,1,19.10322580645161
529,10979,72,2,3,9.147222222222222
1266,23753,75,1,3,18.38
873,4141,75,1,2,12.740000000000002
1946,11497,77,3,1,26.57272727272727
1983,25549,66,4,1,31.645454545454545
847,28573,58,2,3,16.40344827586207
1209,6246,72,2,4,18.99166666666667
760,23484,73,3,1,11.71095890410959
170,14388,88,2,2,3.331818181818182
1357,11665,65,2,4,23.07692307692308
683,14648,86,2,3,9.741860465116279
1479,28184,84,2,2,19.00714285714286
650,21807,68,3,3,11.658823529411766
867,12722,88,4,4,12.652272727272726
106,14666,55,1,1,2.627272727272727
173,25330,58,2,3,4.7827586206896555
978,9830,75,3,2,14.74
1518,23471,67,2,1,23.65671641791045
1596,5926,82,4,1,21.06341463414634
1979,10720,60,4,4,35.78333333333334
210,25313,62,4,3,5.787096774193548
1457,11521,83,3,1,18.854216867469876
1222,4102,52,2,2,24.900000000000002
451,24037,58,4,3,10.175862068965518
1619,3591,83,4,3,21.90602409638554
677,3526,81,1,3,9.858024691358025
1106,15266,63,3,3,19.655555555555555
1567,5508,77,1,1,21.05064935064935
1513,1347,84,1,2,19.111904761904764
937,22535,60,4,3,18.016666666666666
1968,9147,56,1,2,36.24285714285714
1951,24999,79,3,4,27.196202531645568
1188,21923,83,2,2,15.713253012048193
443,15781,77,1,2,6.8532467532467525
1174,21884,79,2,4,17.060759493670886
220,27301,86,2,4,4.758139534883721
513,29344,50,2,2,11.66
604,17881,56,3,2,12.485714285714288
174,7833,70,1,1,3.1857142857142855
1291,26439,56,4,3,25.453571428571426
624,28066,65,3,1,10.9
825,25881,51,4,2,18.176470588235293
1133,21080,85,2,2,14.729411764705883
577,29112,54,1,3,12.185185185185187
1440,21523,58,1,1,25.52758620689655
1031,29550,76,3,2,15.265789473684212
281,4125,81,4,3,5.869135802469136
1295,27296,80,3,3,18.287499999999998
1453,12210,63,2,3,24.863492063492064
1279,17905,84,2,2,16.626190476190477
740,5798,69,2,3,12.524637681159419
191,27440,73,3,1,3.916438356164383
1329,26601,75,2,3,19.52
1455,23896,73,2,3,21.731506849315068
1651,18142,51,1,1,33.07254901960784
187,19034,73,2,1,3.5616438356164384
127,9910,51,1,3,3.9901960784313726
527,14589,57,1,2,10.34561403508772
1416,27053,61,3,3,25.313114754098358
1650,11853,55,4,1,31.599999999999998
1651,1667,52,3,2,33.449999999999996
1769,23261,53,1,3,34.87735849056604
1939,29884,63,4,2,32.77777777777778
866,7025,72,3,4,14.527777777777779
1272,26001,68,1,1,19.405882352941177
1305,6004,84,1,4,17.435714285714287
174,5834,53,4,3,5.683018867924528
458,29018,72,3,2,8.061111111111112
112,14255,75,1,3,2.9933333333333336
277,21569,88,1,1,3.8477272727272727
438,20936,72,3,1,7.383333333333333
1539,1788,71,1,3,23.176056338028168
1966,19245,62,3,4,34.20967741935484
837,25497,51,2,4,18.611764705882354
1290,13189,72,1,2,19.01666666666667
1018,27925,56,1,1,18.878571428571426
1722,3691,71,3,1,25.55352112676056
1912,6967,72,4,3,28.955555555555556
1268,29864,57,3,2,23.94561403508772
1732,9970,73,4,1,25.326027397260273
1706,8717,70,2,1,25.37142857142857
1864,8672,61,2,3,32.35737704918033
1010,4202,62,1,2,17.39032258064516
1409,6244,65,2,4,23.87692307692308
1085,14835,51,4,3,23.674509803921566
1098,4613,64,1,3,18.65625
750,27858,70,3,3,12.814285714285713
807,14869,85,3,2,11.194117647058825
561,18280,58,4,3,12.072413793103447
1852,10420,78,3,3,25.843589743589742
1792,19053,62,1,3,30.403225806451612
696,14025,51,4,1,15.24705882352941
596,12498,53,3,1,12.545283018867925
1729,6447,73,2,1,24.684931506849313
109,24752,75,1,4,3.3533333333333335
337,6736,78,3,1,5.62051282051282
443,25882,86,4,1,6.751162790697675
1272,29988,50,3,1,26.74
987,14934,56,3,1,18.924999999999997
1037,20074,88,3,4,14.284090909090908
909,28789,80,4,4,14.1625
1180,3651,69,3,1,18.401449275362317
927,8478,69,3,3,15.534782608695654
744,23572,89,4,2,10.359550561797754
429,22319,81,2,1,6.296296296296297
1782,7607,59,3,1,31.50338983050847
1889,4207,73,1,1,26.576712328767123
486,19881,74,4,2,8.567567567567568
407,6761,88,2,4,6.824999999999999
1793,11458,50,1,2,36.959999999999994
999,3963,68,4,2,16.691176470588236
585,16603,83,1,3,8.548192771084338
667,8758,66,2,2,11.506060606060606
461,23785,69,2,2,8.081159420289856
1807,3033,60,4,2,32.11666666666667
296,11025,50,4,4,8.72
624,10132,70,4,3,11.314285714285713
1917,2955,78,2,3,26.376923076923077
1156,5010,86,1,1,14.141860465116281
1053,11731,84,1,1,13.235714285714288
1381,28003,65,2,1,22.246153846153845
845,10017,50,1,1,17.599999999999998
109,28316,53,4,3,4.456603773584906
807,6747,63,4,3,15.209523809523809
938,23121,77,2,1,13.181818181818182
1738,22124,70,4,1,26.428571428571427
1360,3386,84,2,3,17.99047619047619
1798,5630,82,4,3,24.32682926829268
1979,26834,89,1,4,24.135955056179778
1758,11473,55,2,4,34.163636363636364
172,21303,84,3,4,4.5476190476190474
1913,4054,89,2,2,22.894382022471913
119,1935,79,4,3,3.906329113924051
1928,19043,65,1,3,31.161538461538463
1112,5522,77,2,3,16.241558441558443
669,20674,85,3,3,9.970588235294116
1388,25129,63,1,3,23.53174603174603
856,21077,82,2,2,11.839024390243903
1440,27369,71,2,4,22.481690140845075
855,23039,53,2,4,18.332075471698115
97,10346,83,3,1,2.4686746987951804
900,20238,82,4,1,12.575609756097561
234,15800,72,1,4,5.15
1334,26178,80,3,3,18.775
1590,9912,62,2,4,27.845161290322583
1313,29152,87,1,1,15.791954022988508
366,7165,72,3,2,6.783333333333332
1503,16213,55,4,1,28.927272727272726
1136,1732,81,1,4,15.924691358024692
1955,14833,77,2,3,27.18961038961039
1477,24076,85,1,3,18.876470588235293
270,7046,54,3,3,7.1000000000000005
79,9980,74,3,3,3.1675675675675676
1417,21585,54,2,2,27.640740740740743
1369,16687,63,4,3,24.13015873015873
371,4149,87,2,3,6.064367816091954
1443,20772,68,4,4,24.020588235294117
671,15165,71,3,3,11.550704225352113
878,12064,89,4,4,12.665168539325842
1161,23605,64,1,3,19.640625
737,26093,85,2,4,10.870588235294116
1396,6387,53,4,1,27.93962264150943
434,28945,75,1,3,7.286666666666667
710,24495,87,3,4,10.660919540229886
1529,18452,74,4,4,23.462162162162162
1934,5823,87,2,4,24.429885057471267
1391,20169,86,3,4,18.674418604651162
666,21133,51,2,3,14.858823529411765
1980,28407,81,3,3,26.54444444444444
1814,12136,60,1,1,30.933333333333334
263,23948,69,1,4,5.711594202898551
550,9503,78,1,4,8.951282051282051
1221,25240,53,1,1,23.7377358490566
1303,29893,67,1,2,20.547761194029853
141,14840,82,3,3,3.819512195121951
1137,29243,65,1,1,18.19230769230769
243,6448,60,2,3,5.85
1605,16222,80,2,3,21.8625
1401,5293,59,3,2,25.445762711864408
154,15326,58,2,4,4.855172413793104
1693,26120,62,3,2,29.006451612903223
1182,12113,81,4,2,16.59259259259259
1726,13724,63,1,3,28.896825396825395
1248,22377,52,3,3,26.099999999999998
981,7004,76,1,2,14.007894736842106
68,14396,51,1,4,3.2333333333333334
329,9901,71,2,1,5.633802816901408
653,4368,58,2,3,13.058620689655172
1792,4424,52,3,3,36.56153846153846
446,9125,52,2,4,10.776923076923076
1932,23511,72,2,1,27.833333333333332
1962,16785,58,2,4,36.02758620689656
1008,13452,65,4,3,17.907692307692308
880,9264,61,1,3,15.926229508196723
641,28937,54,4,3,14.270370370370369
508,25654,75,1,1,7.473333333333334
817,22374,73,4,2,13.191780821917808
81,16988,81,1,3,2.5
1854,27206,54,4,1,35.93333333333334
871,28558,63,4,2,15.825396825396826
1760,8199,60,4,1,30.93333333333333
881,2453,86,1,1,10.944186046511629
375,4116,68,1,3,7.014705882352941
1680,11643,73,4,2,25.013698630136986
941,24449,56,2,3,18.603571428571428
293,11629,54,1,2,6.525925925925925
377,11642,77,2,3,6.696103896103896
1516,20146,75,2,1,21.213333333333335
1800,29125,77,4,4,26.17662337662338
1547,11497,78,2,1,20.833333333333332
143,17091,77,4,3,4.257142857142857
1685,1333,76,4,2,24.17105263157895
1814,15191,71,1,4,27.44929577464789
1752,19154,52,2,1,34.69230769230769
1706,6279,70,4,1,25.971428571428568
980,27868,87,3,3,13.364367816091953
1732,6238,61,3,3,30.493442622950816
434,5257,57,4,2,9.614035087719298
1555,11415,55,4,2,30.272727272727273
997,2924,75,1,2,14.393333333333334
460,6776,70,1,4,8.471428571428572
378,13261,69,1,4,7.378260869565217
1551,6372,69,4,1,24.078260869565216
727,8437,68,2,3,12.491176470588236
278,13481,70,4,4,6.771428571428572
1611,11876,75,1,3,22.98
652,14997,71,2,1,10.183098591549296
1220,24489,87,4,4,16.822988505747126
1805,2529,78,3,3,25.24102564102564
1710,22811,77,3,2,23.907792207792205
872,21464,67,2,4,15.214925373134328
1979,26589,78,2,1,26.371794871794872
1286,1625,72,3,2,19.56111111111111
1611,14217,68,3,4,26.191176470588236
1815,7495,77,2,1,24.571428571428573
224,26312,79,3,3,4.935443037974684
1622,3972,70,4,3,25.57142857142857
219,7419,50,1,1,5.08
1711,6733,56,3,3,32.653571428571425
1382,7465,75,4,2,20.426666666666666
1620,13941,70,3,2,24.84285714285714
201,22710,77,3,4,5.1103896103896105
396,17971,69,3,4,8.239130434782608
874,26262,69,3,1,13.966666666666667
164,20781,59,3,2,4.479661016949152
1045,1393,53,1,2,20.816981132075473
913,2818,81,3,4,13.771604938271604
1363,12656,75,4,4,20.973333333333333
921,29348,85,2,4,13.035294117647059
1642,12607,67,1,1,25.207462686567162
1157,11572,71,3,3,18.395774647887322
1667,7992,65,2,4,27.84615384615385
1005,22337,51,2,1,20.705882352941178
1448,14281,83,2,2,18.845783132530123
1837,27732,53,3,2,36.36037735849056
336,4780,52,4,3,8.861538461538462
962,17784,63,2,3,17.06984126984127
1444,22398,72,3,1,21.355555555555554
1779,25068,52,4,4,37.011538461538464
1560,28474,73,4,1,22.969863013698628
1712,17581,82,4,1,22.478048780487804
1961,17205,78,1,4,27.041025641025644
370,6374,86,2,2,5.702325581395348
1529,3921,50,2,4,32.78
1615,28108,71,2,4,24.94647887323944
222,8404,64,1,4,5.36875
545,15763,79,3,3,8.99873417721519
474,25688,62,1,3,9.14516129032258
1773,3264,73,4,4,27.087671232876712
1363,7932,50,2,2,28.660000000000004
855,17602,78,2,2,12.361538461538462
510,29413,51,2,3,11.8
1101,25079,87,4,1,14.255172413793103
373,3016,70,2,1,6.328571428571428
465,18930,62,4,2,9.5
740,16758,87,1,4,10.405747126436783
1372,3983,73,2,2,20.194520547945206
505,13749,58,4,1,10.306896551724138
1960,26397,73,4,1,28.44931506849315
922,25246,52,4,2,19.73076923076923
210,14462,61,4,4,6.242622950819673
1934,11370,69,1,2,29.128985507246377
859,14383,61,2,3,15.881967213114756
1954,29607,51,1,3,39.81372549019608
1482,18235,87,2,4,19.234482758620693
1659,15334,73,4,2,24.726027397260275
706,17223,56,4,2,14.607142857142858
996,4984,86,3,1,12.88139534883721
347,22114,57,3,1,7.387719298245614
1905,27402,74,2,4,27.943243243243245
1026,20206,81,3,3,14.766666666666666
823,17289,80,1,1,10.9875
1398,8874,50,1,1,28.66
1515,29805,53,4,3,30.984905660377358
1580,4257,57,2,2,29.119298245614036
1229,10275,55,1,4,24.245454545454546
1404,19954,77,4,3,20.63376623376623
658,15625,60,4,2,12.966666666666667
442,5723,61,1,4,9.145901639344261
1088,5430,68,3,3,18.099999999999998
501,19189,88,4,4,8.493181818181819
1769,23284,79,3,4,24.89240506329114
1307,3896,55,2,1,24.763636363636362
1443,18970,68,2,4,23.42058823529412
277,11151,63,4,3,6.7968253968253975
1475,23622,56,1,4,28.239285714285717
1246,16915,66,2,4,21.07878787878788
888,28088,82,1,2,11.929268292682929
903,10992,52,4,3,19.765384615384615
1089,17353,89,1,3,13.735955056179776
807,27811,73,3,3,13.154794520547945
504,26403,69,1,1,8.004347826086956
442,9639,63,3,4,9.515873015873016
1313,22146,61,2,1,22.524590163934427
208,20179,68,2,4,5.258823529411765
519,9271,62,4,3,10.770967741935483
1517,17778,88,2,2,18.638636363636365
492,20749,69,3,1,8.430434782608696
1436,2292,72,1,3,21.444444444444443
1732,15075,59,3,3,31.45593220338983
1016,3812,82,2,1,13.390243902439025
961,3619,76,1,4,14.544736842105264
1236,18899,66,2,3,20.527272727272727
1870,21004,63,2,1,30.682539682539684
119,8083,71,3,2,3.376056338028169
1091,22712,57,4,3,21.54035087719298
1252,16546,64,2,3,21.3625
1941,17197,55,3,4,37.79090909090909
198,10460,83,1,1,3.0855421686746984
1827,25928,70,2,4,28.300000000000004
590,20780,64,4,4,12.018749999999999
1792,8069,72,4,3,27.288888888888888
1820,8644,63,1,1,29.58888888888889
1161,16372,66,4,2,19.59090909090909
1137,20305,73,1,2,16.675342465753424
556,13667,53,3,3,12.59056603773585
192,16723,80,3,4,4.9
1815,12252,63,3,1,30.109523809523807
83,19290,80,3,3,3.1375
436,26384,85,4,2,7.129411764705883
324,20113,52,2,2,7.63076923076923
518,15659,80,1,4,8.375
1664,14903,63,2,2,27.812698412698413
742,16444,78,2,1,10.512820512820513
1539,20755,58,1,3,28.03448275862069
1427,23275,65,4,1,23.553846153846152
1708,18093,87,2,2,21.03218390804598
73,17767,77,4,4,3.748051948051948
1136,9440,57,3,1,21.229824561403507
223,17428,72,1,4,4.997222222222222
423,21599,77,4,1,7.093506493506494
149,14466,67,1,3,3.7238805970149254
510,28533,84,2,4,8.27142857142857
1140,6971,87,4,4,15.903448275862068
876,10283,60,3,2,16.3
1279,20467,55,4,2,25.254545454545454
298,6431,88,3,4,5.886363636363637
653,6551,64,1,1,10.903125000000001
1535,13950,78,1,1,20.379487179487178
1253,24439,63,2,3,21.68888888888889
903,25479,77,2,4,13.927272727272726
445,27827,59,2,3,9.342372881355931
844,26491,89,1,4,11.38314606741573
1172,6031,50,4,1,25.04
1904,15293,85,1,3,23.9
1131,9584,62,2,1,19.241935483870968
1144,24469,86,1,3,14.802325581395351
1671,1338,52,1,1,32.83461538461538
563,26627,51,2,3,12.83921568627451
135,14579,80,1,4,3.5875000000000004
1004,13513,69,4,1,16.150724637681158
1005,28186,78,3,2,14.584615384615386
364,2674,64,3,2,7.3875
1844,16259,74,4,4,27.71891891891892
1247,2195,53,2,4,25.728301886792455
922,14581,53,4,2,19.39622641509434
270,11430,64,4,3,6.61875
980,18216,53,1,3,19.99056603773585
1246,21908,63,1,1,20.477777777777778
1544,16672,59,3,2,27.86949152542373
51,23156,59,2,2,2.2644067796610168
1458,18381,79,3,2,20.155696202531644
1987,3020,54,3,3,38.8962962962963
249,15255,67,1,3,5.2164179104477615
167,3351,70,1,4,4.285714285714286
1512,20042,87,2,2,18.77931034482759
472,18564,86,4,4,8.288372093023256
572,7502,85,1,4,8.629411764705882
715,2151,85,4,1,10.011764705882353
1052,19111,55,1,4,21.02727272727273
1916,8731,56,4,3,36.61428571428572
541,9256,72,4,4,10.313888888888888
73,10933,79,2,1,1.9240506329113924
1779,8491,82,1,3,23.195121951219512
1879,21833,64,3,2,31.059375
1913,4399,82,4,4,26.129268292682926
1121,10508,76,2,1,15.75
1057,5679,75,1,1,14.793333333333335
1888,3460,61,4,4,33.75081967213115
556,27680,54,3,2,11.996296296296297
1344,20226,51,1,2,27.45294117647059
1313,26062,77,4,3,19.45194805194805
1525,20534,70,1,4,23.685714285714287
1709,17492,59,3,2,30.666101694915252
1062,27836,62,2,2,18.529032258064518
1931,17314,81,4,1,25.439506172839504
1136,25310,57,3,3,22.029824561403508
814,7932,72,3,1,12.605555555555556
1266,17606,71,1,2,18.930985915492958
1552,11379,53,1,4,31.18301886792453
1067,1439,89,4,2,13.98876404494382
278,12874,81,4,2,5.432098765432099
1933,24653,86,2,4,24.676744186046516
931,27295,67,4,4,16.6955223880597
615,13845,78,4,3,10.284615384615385
1023,25870,59,3,4,19.838983050847457
1867,8719,59,3,3,33.744067796610175
1496,25151,53,2,2,29.626415094339624
271,2193,73,2,3,5.512328767123288
823,17991,64,2,1,13.859375
167,20880,65,4,2,4.569230769230769
1591,3138,69,1,2,24.157971014492755
264,18554,54,4,1,6.48888888888889
1995,8643,84,4,1,25.349999999999998
164,23568,57,3,1,4.17719298245614
178,4127,66,2,3,4.496969696969697
1329,19566,73,2,3,20.005479452054796
1572,21369,60,3,3,28.299999999999997
1639,24673,89,4,4,21.215730337078654
955,3710,66,3,4,16.96969696969697
817,21440,53,2,4,17.615094339622644
1139,5842,74,2,2,16.79189189189189
755,1375,64,1,2,12.896875000000001
426,16700,62,4,3,9.270967741935483
1410,1943,63,4,4,25.18095238095238
1804,14861,51,3,4,37.872549019607845
916,9132,58,2,3,17.593103448275862
667,18356,55,4,3,14.527272727272727
1144,4862,58,2,1,20.724137931034484
142,7821,51,1,3,4.284313725490196
259,22227,83,2,3,4.920481927710844
1444,22495,58,3,3,26.99655172413793
812,25287,65,4,3,14.892307692307693
1961,28930,57,2,2,35.80350877192982
1209,2210,69,1,2,18.621739130434783
568,27869,52,3,3,13.023076923076925
998,15776,88,3,1,12.640909090909092
1364,25248,83,1,1,17.133734939759034
1602,24397,76,3,2,22.77894736842105
198,18673,54,3,4,6.166666666666666
1820,15638,82,1,1,22.89512195121951
523,28366,75,2,1,7.973333333333334
1937,13891,50,2,3,40.540000000000006
434,27333,76,3,1,7.010526315789473
358,14442,59,4,2,8.067796610169491
474,19868,76,1,1,6.936842105263158
302,19897,73,4,1,5.736986301369863
489,21513,75,3,1,7.82
320,29818,50,1,1,7.1000000000000005
1351,18459,88,2,2,16.752272727272725
229,25445,54,2,1,5.2407407407407405
1415,25699,51,3,3,29.845098039215685
143,3808,73,3,1,3.2589041095890408
1875,26308,56,2,2,34.88214285714285
1361,10866,59,3,1,24.36779661016949
1237,3521,82,1,4,16.98536585365854
569,7328,57,1,3,11.482456140350877
1975,28528,51,2,3,40.52549019607844
1636,17610,85,3,1,20.547058823529408
1227,16180,76,2,1,17.144736842105264
1359,23781,61,1,4,24.178688524590164
1984,16338,80,2,3,26.6
1514,13816,50,4,1,31.88
1925,13800,54,4,3,38.04814814814815
1420,6187,72,2,2,21.122222222222224
698,2565,69,3,4,12.615942028985508
1512,10371,58,4,3,28.46896551724138
1966,23589,62,4,1,33.30967741935484
1143,6867,73,3,4,18.157534246575345
1768,6721,72,2,1,25.555555555555557
667,3083,80,3,4,10.8375
739,5193,83,1,2,10.003614457831327
1249,11831,75,2,1,17.653333333333332
232,13719,71,4,4,6.067605633802817
1387,4086,60,2,2,24.51666666666667
1440,12798,76,4,1,20.547368421052628
572,21494,57,3,4,12.535087719298245
915,23767,81,1,1,11.996296296296297
601,9100,84,1,2,8.254761904761905
1164,4362,60,2,2,20.8
823,12661,86,4,2,11.569767441860465
1068,25826,73,4,3,17.03013698630137
1482,17729,76,4,4,22.3
534,9203,67,1,2,9.070149253731344
1272,8143,52,1,4,26.361538461538462
1956,19768,89,1,1,22.67752808988764
750,13205,87,3,3,10.720689655172414
1588,8778,76,4,4,23.694736842105264
1891,5063,63,1,2,31.115873015873017
1413,25760,86,1,1,17.130232558139536
1930,28979,57,2,1,34.85964912280702
1572,3857,63,2,4,27.152380952380955
1646,27523,86,4,3,21.53953488372093
603,13419,53,3,4,13.877358490566039
1127,28454,65,4,1,18.938461538461535
1885,29274,87,1,2,22.76666666666667
292,3670,55,4,4,8.10909090909091
1163,25551,87,2,2,14.767816091954023
93,13796,83,3,4,3.6204819277108435
1277,11934,84,3,3,17.30238095238095
1116,19605,66,2,1,17.90909090909091
1382,9263,84,3,2,18.152380952380952
257,24938,87,2,1,3.954022988505747
1129,8713,55,4,1,22.127272727272725
938,3465,58,2,1,17.17241379310345
1858,25665,56,1,1,33.878571428571426
475,25686,86,4,4,8.32325581395349
1194,18949,63,3,1,20.25238095238095
1034,6290,83,2,2,13.857831325301206
1058,3954,70,1,1,15.814285714285715
398,3172,80,1,4,6.875
289,8654,65,4,2,6.446153846153846
233,27450,54,4,2,6.314814814814815
252,7376,89,3,2,4.531460674157303
1662,16995,66,3,1,26.48181818181818
1802,6293,70,3,3,27.84285714285714
780,9423,74,4,4,13.34054054054054
1739,5744,54,2,4,34.403703703703705
1028,8558,54,1,4,20.93703703703704
1705,1583,81,2,3,22.849382716049384
1693,1531,57,4,1,31.30175438596491
1137,14991,74,2,2,16.764864864864865
1931,26083,56,2,1,35.482142857142854
855,9040,64,4,4,16.159375
709,9627,69,4,4,13.075362318840579
1307,13523,85,2,4,17.576470588235296
449,5931,50,4,2,10.98
982,3756,52,2,2,20.284615384615385
1449,7769,88,1,1,17.16590909090909
673,26724,86,3,2,9.525581395348837
733,8460,56,3,4,15.589285714285714
1450,13721,83,4,3,19.86987951807229
881,24818,74,1,4,13.805405405405406
1290,9390,69,3,3,20.79565217391304
221,15767,53,3,4,6.669811320754716
313,23549,57,1,3,6.991228070175438
752,14344,64,4,4,14.549999999999999
1813,3699,61,1,1,30.421311475409837
1419,27742,64,3,4,24.671875
1608,28011,62,1,4,27.835483870967742
1634,1131,65,1,2,26.23846153846154
1856,23564,77,2,3,25.903896103896106
1894,24736,85,4,4,25.08235294117647
764,22256,65,4,1,13.353846153846154
1518,17432,76,2,2,21.373684210526317
1422,2476,66,1,3,23.045454545454547
1035,7246,67,2,2,16.847761194029854
499,20423,78,2,1,7.397435897435898
1945,29776,50,1,4,40.8
1905,9727,71,4,2,28.830985915492956
1573,4135,60,2,2,27.616666666666667
1675,29975,85,2,3,21.50588235294118
877,10189,66,3,2,14.987878787878788
1819,29423,80,3,3,24.8375
1830,1142,69,1,1,27.22173913043478
390,25132,86,1,4,6.434883720930232
1791,16586,61,3,2,31.060655737704916
1040,22553,78,1,1,14.033333333333335
641,9324,67,2,1,10.567164179104477
1635,1009,67,3,3,26.502985074626864
1188,3227,68,2,1,18.470588235294116
1554,2948,84,3,2,20.2
373,9491,55,3,2,8.481818181818182
1994,7402,56,1,4,37.50714285714285
385,12357,53,3,4,9.764150943396226
1473,14031,76,1,1,20.08157894736842
1052,5665,72,2,2,16.01111111111111
469,5483,69,3,2,8.497101449275362
808,28661,61,3,4,15.745901639344263
1561,12577,84,4,4,21.383333333333333
796,28566,75,2,4,12.813333333333333
430,22272,57,1,2,8.643859649122808
877,28547,84,4,3,12.840476190476188
1656,9201,60,3,1,28.9
782,24462,83,3,2,11.121686746987953
311,29694,72,4,1,5.919444444444445
1047,22958,63,1,3,18.11904761904762
1314,29709,51,4,4,28.564705882352943
1615,19911,71,3,3,24.846478873239434
1631,23172,84,4,1,21.016666666666666
1046,20860,81,1,2,14.013580246913582
267,8064,74,3,2,5.308108108108107
1466,27943,55,3,1,27.954545454545453
1081,3772,77,3,2,15.73896103896104
829,22216,54,3,2,17.05185185185185
1825,16156,62,4,1,31.035483870967738
65,17226,73,2,1,1.8904109589041096
990,24857,81,4,2,14.222222222222221
561,5999,59,3,1,10.808474576271188
550,8314,76,4,1,8.836842105263157
1671,4011,65,3,1,27.007692307692306
514,9947,57,1,3,10.517543859649123
548,19700,66,2,3,10.103030303030302
952,6247,65,1,1,15.346153846153847
1843,9793,70,2,1,27.32857142857143
1896,6073,54,4,2,37.111111111111114
1909,19975,80,1,3,25.3625
1483,3541,69,2,2,22.89275362318841
1036,21773,60,2,3,19.066666666666666
356,7915,71,2,1,6.014084507042254
1890,16595,51,4,1,38.65882352941177
1340,20177,77,4,2,19.4025974025974
457,15886,67,3,1,8.12089552238806
999,13658,53,3,2,20.549056603773582
508,29834,58,3,1,10.058620689655173
442,10559,67,3,2,8.297014925373135
796,6367,77,1,2,11.437662337662339
1558,7405,57,4,1,28.93333333333333
1301,10858,81,3,1,17.361728395061725
761,19372,67,4,2,13.35820895522388
275,15955,81,1,1,4.095061728395062
1148,15273,58,3,1,21.09310344827586
1676,27824,51,2,4,35.062745098039215
